tags,elapsed_s,start_unix,end_unix
"['initialize-parser', '9ce5028f-b208-4f62-92ef-1c81989bd076']",0.00,1713122863.52,1713122863.52
"['parser-parse', 'a18257a9-c127-4d22-9244-f8a5f8ed0566']",56.35,1713122805.73,1713122862.08
"['write-jsonl', 'a18257a9-c127-4d22-9244-f8a5f8ed0566']",0.00,1713122862.08,1713122862.08
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6790.zip']",56.35,1713122805.73,1713122862.08
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6790.zip']",57.87,1713122804.22,1713122862.08
"['initialize-parser', '37a0e5bc-b101-4b97-a4ad-5ae0c41e0423']",0.00,1713122863.62,1713122863.62
"['parser-parse', '6a697d38-b409-492b-b39a-09868640c5d4']",56.83,1713122805.57,1713122862.39
"['write-jsonl', '6a697d38-b409-492b-b39a-09868640c5d4']",0.00,1713122862.39,1713122862.40
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18482.zip']",56.83,1713122805.57,1713122862.40
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18482.zip']",58.29,1713122804.11,1713122862.40
"['initialize-parser', '34032cb3-fe0a-4e3d-9a6e-a593fd8efb50']",0.00,1713122863.91,1713122863.91
"['parser-parse', 'db91d5eb-2625-46a1-b792-0e4279efc333']",56.69,1713122805.85,1713122862.54
"['write-jsonl', 'db91d5eb-2625-46a1-b792-0e4279efc333']",0.00,1713122862.54,1713122862.54
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-25261.zip']",56.70,1713122805.85,1713122862.54
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-25261.zip']",58.21,1713122804.34,1713122862.54
"['initialize-parser', 'd90e920f-04c7-423f-aa60-bf94f124cb54']",0.00,1713122864.05,1713122864.05
"['parser-parse', '80a72812-f928-46c3-a18c-5063dac37cdb']",57.26,1713122805.37,1713122862.63
"['write-jsonl', '80a72812-f928-46c3-a18c-5063dac37cdb']",0.00,1713122862.63,1713122862.63
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28485.zip']",57.26,1713122805.37,1713122862.63
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28485.zip']",58.81,1713122803.83,1713122862.63
"['initialize-parser', '8d3de700-66f1-4c4c-95be-d7a9ee4e71e9']",0.00,1713122864.18,1713122864.18
"['parser-parse', '75bc854e-634f-4f20-b08c-20a32a8e7606']",57.10,1713122805.78,1713122862.88
"['write-jsonl', '75bc854e-634f-4f20-b08c-20a32a8e7606']",0.00,1713122862.88,1713122862.88
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29729.zip']",57.10,1713122805.78,1713122862.88
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29729.zip']",58.63,1713122804.26,1713122862.88
"['initialize-parser', '8e12b7d0-aa0b-47f5-bde7-91acd4e08190']",0.00,1713122864.39,1713122864.39
"['parser-parse', 'dfae82ae-a31e-4b74-a896-9d99fcd475cb']",57.72,1713122805.59,1713122863.32
"['write-jsonl', 'dfae82ae-a31e-4b74-a896-9d99fcd475cb']",0.00,1713122863.32,1713122863.32
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-37938.zip']",57.73,1713122805.59,1713122863.32
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-37938.zip']",59.22,1713122804.10,1713122863.32
"['initialize-parser', '19df6ee8-5ac0-48ea-a7e6-daace3655f5b']",0.00,1713122864.86,1713122864.86
"['parser-parse', 'ed93c058-f3db-4dbd-8def-7eec77bcd526']",57.51,1713122805.84,1713122863.35
"['write-jsonl', 'ed93c058-f3db-4dbd-8def-7eec77bcd526']",0.01,1713122863.35,1713122863.36
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34148.zip']",57.52,1713122805.84,1713122863.36
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34148.zip']",59.05,1713122804.31,1713122863.36
"['initialize-parser', 'fce4c7bf-7c8b-43d1-af2a-8971c4280216']",0.00,1713122864.87,1713122864.87
"['parser-parse', 'c4737b47-c4b9-412f-8c08-b628337dfeba']",57.03,1713122806.57,1713122863.60
"['write-jsonl', 'c4737b47-c4b9-412f-8c08-b628337dfeba']",0.00,1713122863.60,1713122863.60
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35035.zip']",57.03,1713122806.57,1713122863.60
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35035.zip']",58.58,1713122805.02,1713122863.60
"['initialize-parser', '60c6af55-3d06-4993-9836-7c47c433d37b']",0.00,1713122865.14,1713122865.14
"['parser-parse', '4c01ff32-27a1-4ecf-85ea-2c5e0da7f597']",56.67,1713122807.01,1713122863.68
"['write-jsonl', '4c01ff32-27a1-4ecf-85ea-2c5e0da7f597']",0.00,1713122863.68,1713122863.68
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-659.zip']",56.67,1713122807.01,1713122863.68
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-659.zip']",58.30,1713122805.39,1713122863.69
"['initialize-parser', '3c525109-15fe-4a58-9b9f-cefbdd25b39d']",0.00,1713122865.25,1713122865.25
"['parser-parse', '76ea4224-87b2-4403-9e79-96631db065eb']",56.79,1713122807.25,1713122864.04
"['write-jsonl', '76ea4224-87b2-4403-9e79-96631db065eb']",0.00,1713122864.04,1713122864.04
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27913.zip']",56.80,1713122807.25,1713122864.04
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27913.zip']",58.30,1713122805.74,1713122864.05
"['initialize-parser', 'c8af8b80-b992-459f-bb3c-6fa7c97e96cf']",0.00,1713122865.54,1713122865.54
"['parser-parse', '956e316a-2121-47fe-a927-94cb23791e37']",56.63,1713122807.66,1713122864.29
"['write-jsonl', '956e316a-2121-47fe-a927-94cb23791e37']",0.00,1713122864.29,1713122864.29
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17352.zip']",56.64,1713122807.66,1713122864.29
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17352.zip']",58.19,1713122806.10,1713122864.29
"['initialize-parser', 'd7a5b339-8caa-482f-a6ab-a9865406d630']",0.00,1713122865.83,1713122865.83
"['initialize-parser', 'b8fada90-a367-40c8-9293-27fb665cabc5']",164.39,1713122712.54,1713122876.93
"['initialize-parser', 'a111f813-ca60-4f26-840d-0b497eaffb00']",164.06,1713122712.87,1713122876.93
"['initialize-parser', 'f4a5b6c0-7614-4187-9be1-c1f786944995']",164.24,1713122712.70,1713122876.93
"['initialize-parser', '8505c636-ae64-4be8-b142-e4d80cd0cd34']",164.27,1713122712.66,1713122876.93
"['initialize-parser', 'a26c4745-422f-4624-a0bd-08f9a2e57032']",164.44,1713122712.49,1713122876.93
"['initialize-parser', '7cfecb0f-2b46-4c52-a96a-6fc2f3f52a28']",164.17,1713122712.75,1713122876.93
"['initialize-parser', 'a772d9e0-d05f-406c-95dc-f98f3a9cd5c4']",164.16,1713122712.77,1713122876.93
"['initialize-parser', '617f7c77-bcd6-4e68-beaf-a1a9e6c2114d']",164.06,1713122712.87,1713122876.93
"['initialize-parser', '8250d20b-0eba-4a91-909a-8a9b60fa4264']",164.48,1713122712.46,1713122876.94
"['initialize-parser', '1d146be5-d14b-45db-ae59-a5d0ba878b64']",164.09,1713122712.85,1713122876.94
"['initialize-parser', '2f4a5d02-66af-45cc-b035-5f3c07787b8d']",164.13,1713122712.81,1713122876.94
"['initialize-parser', 'e76b2e2e-3e11-4679-803e-ff366311af39']",164.47,1713122712.48,1713122876.94
"['initialize-parser', '4145a451-bccd-4536-8895-5a623e276154']",164.51,1713122712.42,1713122876.93
"['initialize-parser', '9150458c-3d9c-4e84-a1f9-78158225da3b']",164.49,1713122712.43,1713122876.93
"['initialize-parser', 'afe10827-561c-421a-b0a1-e516bfea87fc']",163.93,1713122713.00,1713122876.92
"['initialize-parser', '91aeb874-4b66-4337-82ac-9a9b29ce763a']",164.04,1713122712.92,1713122876.96
"['initialize-parser', '72cd2641-3ad5-4af7-bed5-fdcd0fd9bc35']",164.06,1713122712.88,1713122876.94
"['initialize-parser', '6f04031a-47a8-4228-a6a8-f9acf93665bf']",164.40,1713122712.53,1713122876.94
"['initialize-parser', 'd384fa52-fb08-463b-a56f-9810224375fb']",164.09,1713122712.84,1713122876.94
"['initialize-parser', 'a4cfffba-49af-49d4-bd7b-1ccccd9f7660']",164.52,1713122712.42,1713122876.94
"['initialize-parser', '9497ecce-18a6-4b51-9f27-b04382cf1c9b']",164.25,1713122712.69,1713122876.93
"['initialize-parser', 'cbf1c58d-cc6e-4aea-a16f-7924f9a70dbc']",164.25,1713122712.69,1713122876.93
"['initialize-parser', 'fd0ac29b-aa69-4d49-9621-e61ad9d56f44']",164.03,1713122712.91,1713122876.94
"['initialize-parser', 'e0e21337-8a7b-43c4-bf8e-a95648467f74']",164.39,1713122712.55,1713122876.94
"['initialize-parser', '3231710c-d7e8-4182-9614-86239feee36a']",163.98,1713122712.95,1713122876.93
"['initialize-parser', '60064032-d97d-4093-9023-27c69d6e723a']",164.30,1713122712.62,1713122876.93
"['initialize-parser', '3afb6d9c-2026-4d5b-a5c2-894aed84344c']",164.26,1713122712.67,1713122876.93
"['initialize-parser', 'f22c79f9-4df5-4c25-a2cb-1008260ace22']",164.28,1713122712.66,1713122876.94
"['initialize-parser', 'd5d1b43f-ed85-4ec3-83a5-ed7367af5f75']",164.41,1713122712.52,1713122876.93
"['initialize-parser', '944cc402-ca3f-4616-969e-e38d4f2ad365']",164.15,1713122712.78,1713122876.93
"['initialize-parser', '6ce57c16-6f65-4cc2-bb32-a0a5f4b71fa6']",164.47,1713122712.47,1713122876.93
"['initialize-parser', 'bce0ae6c-1e26-4763-b2b9-2e369e707495']",164.09,1713122712.84,1713122876.92
"['initialize-parser', '65a9c309-3597-442e-8bb4-9948102bbee0']",164.41,1713122712.51,1713122876.93
"['initialize-parser', '451f7c37-6dde-442c-9e32-2f91b76f60db']",164.12,1713122712.81,1713122876.93
"['initialize-parser', '36fa2e2c-494d-436a-b2ab-d4de5734d4c8']",164.20,1713122712.72,1713122876.93
"['initialize-parser', '77067a60-6662-4a49-b706-7acb7cef2bba']",164.32,1713122712.60,1713122876.93
"['initialize-parser', '0d380055-4bd0-4e6b-8da4-075334cf0d1b']",164.08,1713122712.87,1713122876.95
"['initialize-parser', '3ede2c80-10cb-4a01-9010-47e93d087919']",164.20,1713122712.75,1713122876.95
"['initialize-parser', '88e14f5c-2cba-4814-9593-dbb9b555b186']",164.39,1713122712.56,1713122876.95
"['initialize-parser', '497ae9aa-3d14-4109-a6dd-25d026ac6082']",164.34,1713122712.61,1713122876.95
"['initialize-parser', 'c9e536ba-6781-44e6-909a-174258a48058']",164.04,1713122712.89,1713122876.93
"['initialize-parser', 'b08a9dc7-68fe-49ec-a345-f225e2216362']",164.43,1713122712.50,1713122876.92
"['initialize-parser', 'c0bd4f36-7a40-471b-8f99-d918cb20d566']",164.40,1713122712.53,1713122876.93
"['initialize-parser', '0b091ba4-b6e6-40ea-909c-33f37d6b2cc7']",164.17,1713122712.76,1713122876.93
"['initialize-parser', 'cde8646a-a0b0-4a28-80c1-6e7067234221']",164.20,1713122712.76,1713122876.96
"['initialize-parser', '0f2f7668-14c0-4a83-bf14-c60df57803a2']",164.45,1713122712.47,1713122876.92
"['initialize-parser', 'd17f7de3-be72-4b32-90ea-a1e9b603f838']",164.05,1713122712.88,1713122876.93
"['initialize-parser', '1059ce0e-08e1-4433-b60a-b513388f2d65']",164.55,1713122712.38,1713122876.93
"['initialize-parser', '0f678c8f-7cf0-4dc8-9548-be217b741dc7']",164.24,1713122712.71,1713122876.96
"['initialize-parser', '94beb777-01ce-428d-bb2e-602afd2a75c7']",164.24,1713122712.69,1713122876.92
"['initialize-parser', '0520fe2a-efa3-44d3-b880-04588c96ab88']",164.17,1713122712.75,1713122876.93
"['initialize-parser', 'a441f6e8-66e4-487b-8ba5-5f0643838392']",163.93,1713122713.00,1713122876.93
"['initialize-parser', '3da86915-1907-4387-acd1-227a415f125d']",164.57,1713122712.44,1713122877.01
"['initialize-parser', '8404fca5-6749-4ac2-8cf1-30ce2db05263']",164.32,1713122712.60,1713122876.93
"['initialize-parser', '3d41b402-d788-4875-8570-9a688bb564e2']",164.23,1713122712.70,1713122876.93
"['initialize-parser', 'fc4ef0f4-7dc3-4fa5-a2f0-1dfca45c3e5f']",164.00,1713122712.92,1713122876.92
"['initialize-parser', '19f158dc-822a-41bc-9c2c-8672b2bd4812']",164.56,1713122712.45,1713122877.01
"['initialize-parser', 'ce5383d9-b8b2-45c3-ba07-45f5176ab0a9']",164.37,1713122712.55,1713122876.92
"['initialize-parser', 'bede5ee6-b70a-4394-9edc-a7cd916d1be6']",164.53,1713122712.40,1713122876.93
"['initialize-parser', '067f95df-828a-44de-a975-e05ecae41ee8']",164.17,1713122712.76,1713122876.93
"['initialize-parser', '94d95b0a-4de2-4436-924c-af3a7f98c00f']",164.13,1713122712.80,1713122876.93
"['initialize-parser', 'c535cb26-8bc9-4011-8de7-9399973a1c30']",164.52,1713122712.40,1713122876.93
"['initialize-parser', '1d7253ac-e34f-4fa5-8d0f-f94152fba294']",164.52,1713122712.41,1713122876.93
"['initialize-parser', 'e3befd2a-d3c6-4979-a439-ff12199ceec0']",163.99,1713122712.93,1713122876.93
"['initialize-parser', 'b2965747-a569-4f4d-a1be-36fc4756a608']",164.30,1713122712.63,1713122876.93
"['initialize-parser', 'd9ddc2ab-f229-4c4e-b8e5-75a9043eea30']",164.39,1713122712.53,1713122876.93
"['initialize-parser', 'a3dbeb5c-e5d2-42f6-ae7a-c7b004035e5d']",164.02,1713122712.91,1713122876.93
"['initialize-parser', '477c08a0-edea-4599-b320-af3f019ab20c']",164.35,1713122712.57,1713122876.93
"['initialize-parser', 'cb9f4664-d9c2-4df8-84ca-85ae817406e3']",163.85,1713122713.10,1713122876.95
"['initialize-parser', 'c323ff30-bc75-4b1b-9b2a-22b077019d4e']",164.46,1713122712.48,1713122876.95
"['initialize-parser', '1b34f34a-270f-4a55-a0f6-04d56eeefe44']",164.18,1713122712.77,1713122876.95
"['initialize-parser', 'a7976f9e-d692-40fc-b607-f6b76431bd6b']",164.01,1713122712.93,1713122876.95
"['initialize-parser', '32cefc66-19c8-445e-9d90-42512043e864']",164.58,1713122712.42,1713122877.00
"['initialize-parser', '96fc1de9-bb5e-4601-a22d-88865eecd0e8']",164.06,1713122712.86,1713122876.92
"['initialize-parser', '80cc6cd5-8f2d-43a7-95da-3c3ccf4c3148']",164.34,1713122712.59,1713122876.93
"['initialize-parser', 'f7373113-8056-4247-b70b-844d3657769a']",164.14,1713122712.78,1713122876.93
"['initialize-parser', '8b5e3433-5849-49a1-9480-2be18d309bbf']",164.02,1713122712.93,1713122876.95
"['initialize-parser', '3535ff56-b9cd-4f87-a1e6-dd09175b72cc']",163.97,1713122712.99,1713122876.95
"['initialize-parser', '13b6e248-0213-4f76-b597-73e6e7446a4b']",164.37,1713122712.58,1713122876.95
"['initialize-parser', '4e886049-878e-4254-a39d-470e6fbd8eb8']",164.38,1713122712.57,1713122876.95
"['initialize-parser', '3046291d-dc81-445a-8a5d-97acdcae606c']",164.55,1713122712.37,1713122876.93
"['initialize-parser', 'deadd005-4dd7-4c1f-81e5-102bcbe07e21']",164.12,1713122712.81,1713122876.93
"['initialize-parser', '84e7c9a6-9d5b-4bab-ba30-8d3a1a11a336']",164.47,1713122712.46,1713122876.93
"['initialize-parser', 'b4e3e2d2-fd5b-4b0b-a8a7-00824f131744']",164.01,1713122712.92,1713122876.93
"['initialize-parser', 'f805e213-2cda-4631-a9ca-7177305c60f4']",164.43,1713122712.50,1713122876.93
"['initialize-parser', '16885c86-cb94-40c6-9168-37046d297cc6']",163.90,1713122713.02,1713122876.93
"['initialize-parser', 'ec8e49ab-de6a-4c75-bfcd-d422da5065e5']",164.37,1713122712.56,1713122876.93
"['initialize-parser', '58d19d93-5e37-4dd1-8190-41618dd9ecac']",164.26,1713122712.67,1713122876.93
"['initialize-parser', '379c1059-0c01-4203-9573-f8f5334cc1a9']",164.11,1713122712.81,1713122876.93
"['initialize-parser', 'e66fb56d-4e8f-454b-8522-36c973f8fead']",164.41,1713122712.51,1713122876.93
"['initialize-parser', 'ce3cf44a-5785-4284-8988-b68215d37f64']",164.38,1713122712.54,1713122876.93
"['initialize-parser', 'de37359d-ba30-49e0-a937-e3043c0e6f92']",164.19,1713122712.74,1713122876.93
"['initialize-parser', 'a0dd6b75-2d05-438d-bc9c-a256264b2bad']",164.52,1713122712.43,1713122876.96
"['initialize-parser', '101c52e8-468a-422a-96ef-7bc745a87139']",164.51,1713122712.42,1713122876.92
"['initialize-parser', 'c9123b6e-b8ce-458d-a8cd-e18cdf591ccd']",164.03,1713122712.90,1713122876.93
"['initialize-parser', 'a9b67880-0f3a-4b45-a454-560df055a8ab']",163.85,1713122713.07,1713122876.93
"['initialize-parser', 'd36577d5-e7b5-4a5a-9717-ce4acb1105f9']",164.45,1713122712.49,1713122876.94
"['initialize-parser', '10dd2c61-a6d3-42b3-b87a-09d081cffb15']",164.04,1713122712.90,1713122876.94
"['initialize-parser', '060b1e55-6669-4946-b5d7-995d8c884d87']",164.07,1713122712.87,1713122876.94
"['initialize-parser', '0a24d44e-8f4b-4f08-ab1b-38531dddc02d']",164.56,1713122712.39,1713122876.94
"['initialize-parser', 'a86e8249-f8b7-4a85-a174-4ad037235f8c']",164.14,1713122712.80,1713122876.94
"['initialize-parser', '59e45ef9-8b19-49a5-8815-8241e66ce9b9']",164.59,1713122712.35,1713122876.94
"['initialize-parser', 'db87e044-e6fe-4d42-ad37-d737d0754238']",164.13,1713122712.82,1713122876.94
"['initialize-parser', '29168802-2b21-44d7-a6f6-4ae90355180d']",164.37,1713122712.58,1713122876.95
"['initialize-parser', 'e8cfdab9-f48f-4089-86c8-9e2d38c088c6']",164.62,1713122712.31,1713122876.94
"['initialize-parser', '955451f4-23b1-4609-8dfe-bdd91df72766']",163.08,1713122713.85,1713122876.94
"['initialize-parser', '26021bd8-f752-4ba7-b79f-4824a8d4deec']",164.20,1713122712.80,1713122877.00
"['initialize-parser', 'a788c22c-9cdb-47ae-8734-d68a70fbaf45']",164.29,1713122712.63,1713122876.92
"['initialize-parser', '934e569c-dda9-4f6a-8395-d84ed2af1d2c']",163.85,1713122713.07,1713122876.93
"['initialize-parser', 'a50f444e-a888-4c9b-9793-dd520ea10376']",163.94,1713122712.99,1713122876.93
"['initialize-parser', '3f42cd10-e36b-43a3-a6ce-5a9ca7eeb641']",164.57,1713122712.38,1713122876.95
"['initialize-parser', '1959c200-70ce-47a3-be7a-d07c143506b4']",164.47,1713122712.46,1713122876.92
"['parser-parse', 'fca2f7d9-356d-4d7e-8c69-cde72dc33e84']",55.01,1713122858.27,1713122913.28
"['write-jsonl', 'fca2f7d9-356d-4d7e-8c69-cde72dc33e84']",0.00,1713122913.28,1713122913.28
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-33052.zip']",55.01,1713122858.27,1713122913.28
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-33052.zip']",56.62,1713122856.67,1713122913.29
"['initialize-parser', 'b058dac9-7982-4b6d-9da0-8cff25525f1c']",0.00,1713122914.88,1713122914.88
"['parser-parse', 'f195a841-7aea-417a-bc25-1c53dd3f743c']",54.83,1713122860.58,1713122915.41
"['write-jsonl', 'f195a841-7aea-417a-bc25-1c53dd3f743c']",0.00,1713122915.41,1713122915.41
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26944.zip']",54.83,1713122860.58,1713122915.41
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26944.zip']",56.38,1713122859.04,1713122915.41
"['initialize-parser', 'edda4dfe-66a1-473e-85c4-28406d20f9e5']",0.00,1713122916.94,1713122916.94
"['parser-parse', 'c6d40056-b0e5-46f7-b225-0e5c0c5a1532']",56.26,1713122860.62,1713122916.88
"['write-jsonl', 'c6d40056-b0e5-46f7-b225-0e5c0c5a1532']",0.00,1713122916.88,1713122916.88
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4232.zip']",56.27,1713122860.62,1713122916.88
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4232.zip']",57.83,1713122859.05,1713122916.89
"['initialize-parser', '4287c539-7216-4a4d-9a21-048871ee6988']",0.00,1713122918.39,1713122918.39
"['parser-parse', 'd4af6513-95c2-40fa-9ac2-75010cbe6bd4']",55.86,1713122861.19,1713122917.05
"['write-jsonl', 'd4af6513-95c2-40fa-9ac2-75010cbe6bd4']",0.00,1713122917.05,1713122917.05
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31148.zip']",55.86,1713122861.19,1713122917.05
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31148.zip']",57.40,1713122859.65,1713122917.05
"['initialize-parser', 'fbf54a03-fd02-4e0b-b666-a79a6953e145']",0.00,1713122918.58,1713122918.58
"['parser-parse', 'd90e920f-04c7-423f-aa60-bf94f124cb54']",55.77,1713122864.05,1713122919.82
"['write-jsonl', 'd90e920f-04c7-423f-aa60-bf94f124cb54']",0.00,1713122919.82,1713122919.82
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-21598.zip']",55.78,1713122864.05,1713122919.82
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-21598.zip']",57.27,1713122862.56,1713122919.82
"['initialize-parser', 'b33c2659-6728-472f-ad93-3e7ed1a11311']",0.00,1713122921.34,1713122921.34
"['parser-parse', '34032cb3-fe0a-4e3d-9a6e-a593fd8efb50']",55.93,1713122863.91,1713122919.84
"['write-jsonl', '34032cb3-fe0a-4e3d-9a6e-a593fd8efb50']",0.00,1713122919.84,1713122919.84
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-22447.zip']",55.93,1713122863.91,1713122919.84
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-22447.zip']",57.43,1713122862.41,1713122919.84
